Unnamed: 0.1,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,bbox_xywh,clusters,topname,responses,incorrect,singletons,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,correct_responses,n_incorrect,valid_responses,"BLIP-2, greedy decode","BLIP-2, nucleus sampling decode","BLIP-2, beam search decode"
527,15770,2377450,2666653,http://object-naming-amore.upf.edu//2377450_2666653_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2377450.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2377450.jpg,"structure, construction","[0, 168, 433, 87]",[{33: ['bridge']}],bridge,{'bridge': 33},{},"{'bride': 1, 'cat walk': 1}",{'bridge': 1.0},{'bridge': {'None': 1.0}},33,1.0,0.0,1,buildings,train,{'bridge': {'bridge': 1.0}},33,0,['bridge'],The Chicago River,chicago river,the chicago river
528,19089,2391928,1235928,http://object-naming-amore.upf.edu//2391928_1235928_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2391928.jpg,house,buildings,house.n.01,"{'storefront': 1.0, 'building': 1.0}",1.0,{'None': 1.0},2391928.jpg,"structure, construction","[0, 0, 325, 357]","[{29: ['building', 'house', 'storefront']}, {3: ['door']}, {2: ['bike']}]",building,"{'building': 22, 'house': 4}","{'storefront': 3, 'door': 3, 'bike': 2}","{'doorway': 1, 'home': 1}","{'bike': 0.33, 'door': 0.33, 'storefront': 0.33, 'building': 1.0, 'house': 1.0}","{'bike': {'bounding box': 1.0}, 'door': {'bounding box': 1.0}, 'storefront': {'visual': 1.0}, 'building': {'None': 1.0}, 'house': {'None': 1.0}}",26,0.8461538461538461,0.6193821946787638,2,buildings,train,"{'bike': {'bike': 1.0, 'door': 0.0, 'storefront': 0.0, 'building': 0.0, 'house': 0.0}, 'door': {'bike': 0.0, 'door': 1.0, 'storefront': 0.0, 'building': 0.0, 'house': 0.0}, 'storefront': {'bike': 0.0, 'door': 0.0, 'storefront': 1.0, 'building': 1.0, 'house': 1.0}, 'building': {'bike': 0.0, 'door': 0.0, 'storefront': 1.0, 'building': 1.0, 'house': 1.0}, 'house': {'bike': 0.0, 'door': 0.0, 'storefront': 1.0, 'building': 1.0, 'house': 1.0}}",26,8,"['building', 'house']",The blue door,"A bicycle in the city of Paris, France, at dusk",The red box with the first name that comes to mind is a scooter parked in front of a
529,11046,2360441,787976,http://object-naming-amore.upf.edu//2360441_787976_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2360441.jpg,hotel,buildings,hotel.n.01,"{'house': 1.0, 'building': 1.0}",0.67,"{'other': 0.3, 'None': 0.7}",2360441.jpg,"structure, construction","[138, 0, 359, 104]","[{32: ['house', 'building']}]",building,{'building': 30},{'house': 2},"{'tree': 1, 'banner': 1, 'apartment building': 1}","{'house': 0.33, 'building': 1.0}","{'house': {'other': 0.3, 'visual': 0.7}, 'building': {'None': 1.0}}",30,1.0,0.0,1,buildings,,"{'house': {'house': 1.0, 'building': 1.0}, 'building': {'house': 1.0, 'building': 1.0}}",30,2,['building'],Bus,"White, silver, grey, red, black, blue, purple bus",A bus and a bike on a city street
530,16515,2380295,1348401,http://object-naming-amore.upf.edu//2380295_1348401_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2380295.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2380295.jpg,"structure, construction","[0, 182, 499, 149]",[{33: ['bridge']}],bridge,{'bridge': 33},{},"{'wooden': 1, 'stair': 1, 'railing': 1}",{'bridge': 1.0},{'bridge': {'None': 1.0}},33,1.0,0.0,1,buildings,train,{'bridge': {'bridge': 1.0}},33,0,['bridge'],a horse,a person riding a horse across a bridge,a person riding a horse across a wooden bridge in the woods
531,6636,2343637,921460,http://object-naming-amore.upf.edu//2343637_921460_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2343637.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2343637.jpg,"structure, construction","[0, 156, 500, 56]",[{34: ['bridge']}],bridge,{'bridge': 34},{},"{'jet': 1, 'airport': 1}",{'bridge': 1.0},{'bridge': {'None': 1.0}},34,1.0,0.0,1,buildings,train,{'bridge': {'bridge': 1.0}},34,0,['bridge'],The blue angels,the ufo/craft seen from above the sky line in the pic,An airplane flying over a bridge with smoke coming out of it
532,17848,2386055,3845234,http://object-naming-amore.upf.edu//2386055_3845234_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386055.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2386055.jpg,"structure, construction","[108, 101, 334, 109]",[{32: ['bridge']}],bridge,{'bridge': 32},{},"{'railway': 1, 'wood': 1, 'trestle': 1}",{'bridge': 1.0},{'bridge': {'None': 1.0}},32,1.0,0.0,1,buildings,train,{'bridge': {'bridge': 1.0}},32,0,['bridge'],the bridge,bridge,a railroad bridge over a river
533,15973,2378134,3671948,http://object-naming-amore.upf.edu//2378134_3671948_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378134.jpg,bridge,buildings,bridge.n.01,{'walkway': 0.67},1.0,{'None': 1.0},2378134.jpg,"structure, construction","[1, 1, 499, 102]","[{28: ['walkway', 'bridge']}, {3: ['train']}]",bridge,"{'bridge': 25, 'walkway': 3}",{'train': 3},"{'pole': 1, 'mirror': 1, 'trellis': 1, 'cat walk': 1}","{'train': 0.17, 'bridge': 1.0, 'walkway': 0.67}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}, 'walkway': {'other': 0.3, 'None': 0.7}}",28,0.8928571428571429,0.4912373418243331,2,buildings,train,"{'train': {'train': 1.0, 'bridge': 0.0, 'walkway': 0.0}, 'bridge': {'train': 0.0, 'bridge': 1.0, 'walkway': 0.67}, 'walkway': {'train': 0.0, 'bridge': 0.67, 'walkway': 1.0}}",28,3,"['bridge', 'walkway']",A train,a train coming to a station,A train at a train station
534,19310,2392962,1224211,http://object-naming-amore.upf.edu//2392962_1224211_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2392962.jpg,bridge,buildings,bridge.n.01,{'bridge': 1.0},1.0,{'None': 1.0},2392962.jpg,"structure, construction","[1, 119, 499, 126]",[{36: ['bridge']}],bridge,{'bridge': 36},{},{},{'bridge': 1.0},{'bridge': {'None': 1.0}},36,1.0,0.0,1,buildings,train,{'bridge': {'bridge': 1.0}},36,0,['bridge'],The bridge,"This image shows a red bridge, boat, and a red flag in water",a sailboat on the river
535,295,1970,1545914,http://object-naming-amore.upf.edu//1970_1545914_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/1970.jpg,house,buildings,house.n.01,"{'building': 1.0, 'mansion': 1.0}",1.0,{'None': 1.0},1970.jpg,"structure, construction","[63, 50, 738, 461]","[{34: ['house', 'mansion', 'building']}]",house,"{'house': 30, 'building': 2, 'mansion': 2}",{},{'doors': 1},"{'house': 1.0, 'building': 1.0, 'mansion': 1.0}","{'house': {'None': 1.0}, 'building': {'None': 1.0}, 'mansion': {'None': 1.0}}",34,0.8823529411764706,0.64020643336047,3,buildings,train,"{'house': {'house': 1.0, 'building': 1.0, 'mansion': 1.0}, 'building': {'house': 1.0, 'building': 1.0, 'mansion': 1.0}, 'mansion': {'house': 1.0, 'building': 1.0, 'mansion': 1.0}}",34,0,"['house', 'building', 'mansion']",The yellow house,red brick 2 story brown frame house,This is a yellow house with a red frame
536,3155,2325642,985714,http://object-naming-amore.upf.edu//2325642_985714_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2325642.jpg,bridge,buildings,bridge.n.01,{},0.83,"{'bounding box': 0.3, 'None': 0.7}",2325642.jpg,"structure, construction","[1, 39, 498, 76]","[{2: ['train']}, {31: ['bridge']}]",bridge,"{'bridge': 31, 'span': 1}",{'train': 2},{'dog': 1},"{'train': 0.5, 'bridge': 0.83, 'span': 'NA'}","{'train': {'bounding box': 1.0}, 'bridge': {'bounding box': 0.3, 'None': 0.7}, 'span': 'NA'}",32,0.96875,0.2006223243127146,2,buildings,train,"{'train': {'train': 1.0, 'bridge': 0.0, 'span': 'NA'}, 'bridge': {'train': 0.0, 'bridge': 1.0, 'span': 'NA'}, 'span': {'train': 'NA', 'bridge': 'NA', 'span': 'NA'}}",32,2,"['bridge', 'span']",person,the bridge that the man stands on the bridge and the train trainThis is a great game.,a person standing in the middle of a body of water with a train in the background
537,21325,2402277,391044,http://object-naming-amore.upf.edu//2402277_391044_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2402277.jpg,restaurant,buildings,restaurant.n.01,"{'building': 1.0, 'house': 1.0}",1.0,{'None': 1.0},2402277.jpg,"structure, construction","[1, 3, 494, 200]","[{22: ['house', 'building', 'restaurant']}, {2: ['patio']}, {4: ['beach']}]",building,"{'building': 15, 'restaurant': 5, 'business': 1}","{'beach': 4, 'house': 2, 'patio': 2}","{'restart': 1, 'rester aunt': 1, 'storefront': 1, 'courtyard': 1, 'fence': 1, 'deli': 1}","{'patio': 0.33, 'beach': 0.0, 'house': 0.0, 'building': 0.5, 'restaurant': 1.0, 'business': 'NA'}","{'patio': {'None': 0.3, 'bounding box': 0.3, 'linguistic': 0.3}, 'beach': {'visual': 0.3, 'other': 0.7}, 'house': {'visual': 1.0}, 'building': {'None': 0.3, 'bounding box': 0.7}, 'restaurant': {'None': 1.0}, 'business': 'NA'}",21,0.7142857142857143,1.0488412604661608,3,buildings,train,"{'patio': {'patio': 1.0, 'beach': 0.0, 'house': 0.0, 'building': 0.0, 'restaurant': 0.0, 'business': 'NA'}, 'beach': {'patio': 0.0, 'beach': 1.0, 'house': 0.0, 'building': 0.0, 'restaurant': 0.0, 'business': 'NA'}, 'house': {'patio': 0.0, 'beach': 0.0, 'house': 1.0, 'building': 1.0, 'restaurant': 1.0, 'business': 'NA'}, 'building': {'patio': 0.0, 'beach': 0.0, 'house': 1.0, 'building': 1.0, 'restaurant': 1.0, 'business': 'NA'}, 'restaurant': {'patio': 0.0, 'beach': 0.0, 'house': 1.0, 'building': 1.0, 'restaurant': 1.0, 'business': 'NA'}, 'business': {'patio': 'NA', 'beach': 'NA', 'house': 'NA', 'building': 'NA', 'restaurant': 'NA', 'business': 'NA'}}",21,8,"['building', 'restaurant', 'business']",The red brick bench,wooden bench,people sitting on a park bench
538,22853,2408331,365365,http://object-naming-amore.upf.edu//2408331_365365_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408331.jpg,house,buildings,house.n.01,{},1.0,{'None': 1.0},2408331.jpg,"structure, construction","[2, 2, 237, 218]",[{32: ['house']}],house,"{'house': 32, 'home': 1}",{},"{'townhouse': 1, 'apartment': 1, 'car': 1}","{'house': 1.0, 'home': 'NA'}","{'house': {'None': 1.0}, 'home': 'NA'}",33,0.9696969696969696,0.1959092708736049,2,buildings,train,"{'house': {'house': 1.0, 'home': 'NA'}, 'home': {'house': 'NA', 'home': 'NA'}}",33,0,"['house', 'home']",A person walking a dog,"A person, dog, or a person standing next to a dog running in a grassy yard",A person walking a dog on a grassy field in front of a row of houses
539,23484,2410517,215570,http://object-naming-amore.upf.edu//2410517_215570_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410517.jpg,house,buildings,house.n.01,"{'house': 1.0, 'building': 1.0}",1.0,{'None': 1.0},2410517.jpg,"structure, construction","[344, 50, 155, 222]","[{36: ['house', 'building']}]",house,"{'house': 33, 'building': 3}",{},{},"{'house': 1.0, 'building': 1.0}","{'house': {'None': 1.0}, 'building': {'None': 1.0}}",36,0.9166666666666666,0.4138168503036338,2,buildings,train,"{'house': {'house': 1.0, 'building': 1.0}, 'building': {'house': 1.0, 'building': 1.0}}",36,0,"['house', 'building']",The red box with the first name that comes to mind is a state line sign,A red kitty on top of a street sign in kitty mae,The red box with the first name that comes to mind
540,2949,2324220,3281608,http://object-naming-amore.upf.edu//2324220_3281608_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2324220.jpg,shed,buildings,outbuilding.n.01,"{'canopy': 1.0, 'tent': 1.0, 'umbrella': 1.0, 'awning': 1.0}",0.58,"{'visual': 0.7, 'None': 0.3}",2324220.jpg,"structure, construction","[0, 0, 312, 374]","[{18: ['canopy', 'tent', 'umbrella', 'awning']}, {8: ['giraffe']}]",tent,"{'tent': 7, 'canopy': 5, 'umbrella': 3, 'awning': 3, 'shelter': 1}",{'giraffe': 8},"{'tarp': 1, 'geranial': 1, 'covering': 1, 'animal': 1}","{'canopy': 1.0, 'tent': 0.92, 'umbrella': 0.83, 'awning': 1.0, 'giraffe': 0.08, 'shelter': 'NA'}","{'canopy': {'None': 1.0}, 'tent': {'None': 0.8, 'visual': 0.2}, 'umbrella': {'None': 0.7, 'visual': 0.2, 'linguistic': 0.2}, 'awning': {'None': 1.0}, 'giraffe': {'bounding box': 1.0}, 'shelter': 'NA'}",19,0.3684210526315789,2.10209067485585,5,buildings,val,"{'canopy': {'canopy': 1.0, 'tent': 1.0, 'umbrella': 1.0, 'awning': 1.0, 'giraffe': 0.0, 'shelter': 'NA'}, 'tent': {'canopy': 1.0, 'tent': 1.0, 'umbrella': 1.0, 'awning': 1.0, 'giraffe': 0.0, 'shelter': 'NA'}, 'umbrella': {'canopy': 1.0, 'tent': 1.0, 'umbrella': 1.0, 'awning': 1.0, 'giraffe': 0.0, 'shelter': 'NA'}, 'awning': {'canopy': 1.0, 'tent': 1.0, 'umbrella': 1.0, 'awning': 1.0, 'giraffe': 0.0, 'shelter': 'NA'}, 'giraffe': {'canopy': 0.0, 'tent': 0.0, 'umbrella': 0.0, 'awning': 0.0, 'giraffe': 1.0, 'shelter': 'NA'}, 'shelter': {'canopy': 'NA', 'tent': 'NA', 'umbrella': 'NA', 'awning': 'NA', 'giraffe': 'NA', 'shelter': 'NA'}}",19,8,"['tent', 'canopy', 'umbrella', 'shelter']",giraffe,_____ _____,giraffe
541,9540,2354896,2582712,http://object-naming-amore.upf.edu//2354896_2582712_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2354896.jpg,tent,buildings,shelter.n.01,{'tents': 1.0},0.67,"{'bounding box': 0.3, 'None': 0.7}",2354896.jpg,"structure, construction","[0, 0, 499, 136]","[{26: ['tent', 'tents']}, {4: ['cap']}]",tent,"{'tent': 20, 'tents': 6}",{'cap': 4},"{'shirt': 1, 'gazebo': 1, 'baseball cap': 1, 'canopy': 1, 'dirt bike': 1, 'huts': 1}","{'cap': 0.33, 'tent': 0.67, 'tents': 1.0}","{'cap': {'bounding box': 1.0}, 'tent': {'None': 0.7, 'bounding box': 0.3}, 'tents': {'None': 1.0}}",26,0.7692307692307693,0.7793498372920848,2,buildings,test,"{'cap': {'cap': 1.0, 'tent': 0.0, 'tents': 0.0}, 'tent': {'cap': 0.0, 'tent': 1.0, 'tents': 1.0}, 'tents': {'cap': 0.0, 'tent': 1.0, 'tents': 1.0}}",26,4,['tent'],motorcycle,A motorcycle,a man on a motorcycle
542,470,4180,1036068,http://object-naming-amore.upf.edu//4180_1036068_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/4180.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},4180.jpg,"structure, construction","[0, 63, 652, 230]","[{34: ['house', 'building']}]",house,"{'house': 31, 'building': 3, 'home': 1}",{},{},"{'house': 1.0, 'building': 1.0, 'home': 'NA'}","{'house': {'None': 1.0}, 'building': {'None': 1.0}, 'home': 'NA'}",35,0.8857142857142857,0.6054266419690637,3,buildings,val,"{'house': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'building': {'house': 1.0, 'building': 1.0, 'home': 'NA'}, 'home': {'house': 'NA', 'building': 'NA', 'home': 'NA'}}",35,0,"['house', 'building', 'home']",house,a house in france,The house in the photo is the house in the photo. The house in the photo is the house
543,15001,2374682,725470,http://object-naming-amore.upf.edu//2374682_725470_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2374682.jpg,overpass,buildings,bridge.n.01,{'bridge': 1.0},1.0,{'None': 1.0},2374682.jpg,"structure, construction","[0, 0, 349, 218]","[{30: ['overpass', 'bridge']}]",bridge,"{'bridge': 28, 'overpass': 2}",{},"{'freeway': 1, 'train': 1, 'pole': 1, 'mirror': 1, 'light': 1, 'highway': 1}","{'bridge': 1.0, 'overpass': 1.0}","{'bridge': {'None': 1.0}, 'overpass': {'None': 1.0}}",30,0.9333333333333332,0.3533593350214213,2,buildings,,"{'bridge': {'bridge': 1.0, 'overpass': 1.0}, 'overpass': {'bridge': 1.0, 'overpass': 1.0}}",30,0,"['bridge', 'overpass']",The red double decker bus,"The red double decker bus sitting on the street next to a traffic light, under the bridge",Red double decker bus
544,3650,2328239,978401,http://object-naming-amore.upf.edu//2328239_978401_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2328239.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2328239.jpg,"structure, construction","[1, 131, 498, 152]","[{4: ['train']}, {29: ['bridge']}]",bridge,{'bridge': 29},{'train': 4},"{'dam': 1, 'elevated rail': 1, 'railway': 1}","{'train': 0.5, 'bridge': 1.0}","{'train': {'bounding box': 1.0}, 'bridge': {'None': 1.0}}",29,1.0,0.0,1,buildings,test,"{'train': {'train': 1.0, 'bridge': 0.0}, 'bridge': {'train': 0.0, 'bridge': 1.0}}",29,4,['bridge'],The train,train crossing a bridge,A train on a bridge over a body of water
545,18362,2388583,1267999,http://object-naming-amore.upf.edu//2388583_1267999_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2388583.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2388583.jpg,"structure, construction","[241, 14, 258, 159]","[{4: ['pole']}, {2: ['train']}, {28: ['bridge']}]",bridge,{'bridge': 28},"{'pole': 4, 'train': 2}",{'blue bridge': 1},"{'train': 0.33, 'pole': 0.17, 'bridge': 1.0}","{'train': {'bounding box': 1.0}, 'pole': {'bounding box': 1.0}, 'bridge': {'None': 1.0}}",28,1.0,0.0,1,buildings,train,"{'train': {'train': 1.0, 'pole': 0.0, 'bridge': 0.0}, 'pole': {'train': 0.0, 'pole': 1.0, 'bridge': 0.0}, 'bridge': {'train': 0.0, 'pole': 0.0, 'bridge': 1.0}}",28,6,['bridge'],The train,A diesel locomotive,The bridge over the railway tracks
546,24803,2415814,2852392,http://object-naming-amore.upf.edu//2415814_2852392_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2415814.jpg,bridge,buildings,bridge.n.01,{},1.0,{'None': 1.0},2415814.jpg,"structure, construction","[74, 124, 328, 125]",[{35: ['bridge']}],bridge,{'bridge': 35},{},{'hole': 1},{'bridge': 1.0},{'bridge': {'None': 1.0}},35,1.0,0.0,1,buildings,train,{'bridge': {'bridge': 1.0}},35,0,['bridge'],The bridge over the river,"bridge, bridge, stone bridge",A stone bridge over a stream
547,10158,2357368,1910367,http://object-naming-amore.upf.edu//2357368_1910367_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2357368.jpg,tent,buildings,shelter.n.01,{'canopy': 1.0},0.67,"{'other': 0.3, 'None': 0.7}",2357368.jpg,"structure, construction","[37, 9, 430, 257]","[{10: ['man', 'cowboy', 'rider']}, {14: ['tent', 'canopy']}, {7: ['horse']}]",tent,"{'tent': 11, 'canopy': 3}","{'horse': 7, 'man': 5, 'rider': 3, 'cowboy': 2}","{'man riding horse': 1, 'jockey': 1, 'shoe': 1}","{'rider': 0.5, 'cowboy': 0.5, 'man': 0.5, 'horse': 0.5, 'tent': 0.67, 'canopy': 0.67}","{'rider': {'None': 0.3, 'bounding box': 0.7}, 'cowboy': {'None': 0.3, 'bounding box': 0.7}, 'man': {'None': 0.3, 'bounding box': 0.7}, 'horse': {'bounding box': 0.7, 'None': 0.3}, 'tent': {'None': 0.7, 'other': 0.3}, 'canopy': {'None': 0.7, 'other': 0.3}}",14,0.7857142857142857,0.74959525725948,2,buildings,train,"{'rider': {'rider': 1.0, 'cowboy': 1.0, 'man': 1.0, 'horse': 0.0, 'tent': 0.0, 'canopy': 0.0}, 'cowboy': {'rider': 1.0, 'cowboy': 1.0, 'man': 1.0, 'horse': 0.0, 'tent': 0.0, 'canopy': 0.0}, 'man': {'rider': 1.0, 'cowboy': 1.0, 'man': 1.0, 'horse': 0.0, 'tent': 0.0, 'canopy': 0.0}, 'horse': {'rider': 0.0, 'cowboy': 0.0, 'man': 0.0, 'horse': 1.0, 'tent': 0.0, 'canopy': 0.0}, 'tent': {'rider': 0.0, 'cowboy': 0.0, 'man': 0.0, 'horse': 0.0, 'tent': 1.0, 'canopy': 1.0}, 'canopy': {'rider': 0.0, 'cowboy': 0.0, 'man': 0.0, 'horse': 0.0, 'tent': 1.0, 'canopy': 1.0}}",14,17,"['tent', 'canopy']",A horse,~~~~~~~~,A man on a horse in the middle of a field with a crowd of people in the background
548,7222,2345955,903671,http://object-naming-amore.upf.edu//2345955_903671_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2345955.jpg,house,buildings,house.n.01,{'building': 1.0},1.0,{'None': 1.0},2345955.jpg,"structure, construction","[0, 0, 292, 171]","[{25: ['house', 'building']}, {3: ['man']}, {2: ['tie']}]",house,"{'house': 14, 'building': 11}","{'man': 3, 'tie': 2}","{'suit': 1, 'person': 1, 'face': 1, 'head': 1, 'guys face': 1}","{'man': 0.33, 'tie': 0.17, 'house': 1.0, 'building': 1.0}","{'man': {'bounding box': 1.0}, 'tie': {'bounding box': 1.0}, 'house': {'None': 1.0}, 'building': {'None': 1.0}}",25,0.56,0.9895875212220556,2,buildings,train,"{'man': {'man': 1.0, 'tie': 0.0, 'house': 0.0, 'building': 0.0}, 'tie': {'man': 0.0, 'tie': 1.0, 'house': 0.0, 'building': 0.0}, 'house': {'man': 0.0, 'tie': 0.0, 'house': 1.0, 'building': 1.0}, 'building': {'man': 0.0, 'tie': 0.0, 'house': 1.0, 'building': 1.0}}",25,5,"['house', 'building']",The man in the suit,man with suit,The man in the tan suit
549,4167,2331045,972369,http://object-naming-amore.upf.edu//2331045_972369_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2331045.jpg,dugout,buildings,shelter.n.01,{},1.0,{'None': 1.0},2331045.jpg,"structure, construction","[2, 29, 498, 138]","[{2: ['bat']}, {23: ['dugout']}, {2: ['railing']}, {2: ['basketball']}]",dugout,{'dugout': 23},"{'basketball': 2, 'bat': 2, 'railing': 2}","{'gallery': 1, 'players': 1, 'rail': 1, 't-shirt': 1, 'sidelines': 1, 'cap': 1, 'stadium': 1}","{'railing': 0.67, 'bat': 0.33, 'basketball': 0.0, 'dugout': 1.0}","{'railing': {'bounding box': 0.7, 'None': 0.3}, 'bat': {'bounding box': 1.0}, 'basketball': {'other': 1.0}, 'dugout': {'None': 1.0}}",23,1.0,0.0,1,buildings,train,"{'railing': {'railing': 1.0, 'bat': 0.0, 'basketball': 0.0, 'dugout': 0.0}, 'bat': {'railing': 0.0, 'bat': 1.0, 'basketball': 0.0, 'dugout': 0.0}, 'basketball': {'railing': 0.0, 'bat': 0.0, 'basketball': 1.0, 'dugout': 0.0}, 'dugout': {'railing': 0.0, 'bat': 0.0, 'basketball': 0.0, 'dugout': 1.0}}",23,6,['dugout'],The baseball player,A ball hitting the pitcher  Q: What is the player's name?,A baseball bat
